Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
Antigua and Barbuda,ATG,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.546161057996,130.071549851721,132.025917905085,127.664323582144,130.655152659419,137.537783631991,94.289529886499,101.074960584779,117.703527768353,,,
Australia,AUS,Trade (% of GDP),NE.TRD.GNFS.ZS,26.9667648296172,27.3393557184251,26.4874270318815,26.7521545010902,28.6110327976694,28.3979851035433,27.9741185142717,26.6926270159068,26.6981164325027,25.2088287299555,26.1147186147186,25.5169172932331,24.72149373501,25.0962078088672,26.2867069236496,28.9295924659454,26.8249727437191,28.591002511989,28.137594099308,29.581325731776,32.2525128889878,31.5576644536345,30.2807824432899,29.1331027793007,28.5069248063719,32.4492020340392,32.9677103193746,32.4705718221928,32.5236773601974,32.0235276889659,32.1100283534983,32.1456909693335,32.9981716307874,35.3502769485307,36.4066117966299,37.646874037201,38.1740208800895,37.9217014956962,39.9240664596368,38.9602467102359,40.8631257691954,44.1337313971929,41.3813128146921,40.1348011794482,36.9505159618289,39.0978822564811,41.4878923489153,41.9297451276561,42.7522207880308,45.5936120867789,40.3905070860606,41.7219860149689,43.0198495527558,41.100511881056,42.2993095385282,41.4947506939901,40.813402217321,42.0354135251854,43.5732253645218,46.0016827052171,44.499564103879,40.2022359390595,45.6946418805752,49.044339318428,47.1453811065195,
Austria,AUT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,55.0761193245758,54.5943095175992,54.5095261285031,54.6709598898345,59.8019696552993,56.8216966374891,60.1518898060928,60.5146252146455,59.902619239337,63.5662000173728,67.0877814373936,68.665503986782,64.3692403970828,62.717843835786,66.8367975275057,70.3587487563186,64.2663207365524,63.1008818390388,66.8242938143518,70.8157362192816,71.769481946408,70.3238566862819,67.8961088248008,63.5138270434354,66.246573910845,68.5250057529972,70.4693162982812,75.2444760305554,77.3495216604118,78.5629329772961,85.8426077336549,87.9962567186047,87.5844937054619,86.8822263228608,91.4742201880009,94.6747547827805,98.7857253161241,101.36495843546,102.7437043613,87.6004931021953,99.6448825546716,105.775098372378,105.840791389706,104.985374015367,104.49673998926,103.11758174626,101.573494597172,105.556066755438,108.377969971828,108.207284904426,99.9482141095975,111.032932124165,123.579578652902,115.152914822732,108.825777834405,
Azerbaijan,AZE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0832196452933,86.8637724550898,140.799983402834,133.490445859873,55.3493194555644,85.8937107507733,80.8497401741931,82.0789665326283,77.2278091030634,69.8259648751026,78.5485682796041,78.8151854917601,92.8181443298969,107.551948506262,121.507115894117,115.841884607706,105.262399846369,96.6418081486575,89.2428968637573,74.7440416836369,74.9859884610856,80.5080450059522,78.263069540422,74.6758447629851,69.4832251953347,72.6015079073189,90.0773187345677,90.4023156823216,91.6725765369825,85.8181454084561,72.0178676487811,76.286865687015,86.9822732541779,83.5358861156321,82.6898691594703,
Burundi,BDI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,87.7273019754199,85.5840807687108,85.2144387292793,94.1440940214668,105.271077601296,91.5237486786852,96.8157584257173,95.6775227443742,92.3126039376739,101.572970541061,103.055447784319,110.221352145195,117.925349546572,120.395562511556,128.230735025444,123.876986090012,112.327024533852,109.919099925859,116.422946593266,124.936932679633,121.467851074465,118.59013771799,115.069287501636,109.012736996759,113.232300033612,116.378567821327,119.212775757383,125.68894005618,124.709122626318,125.169990540949,142.230135067034,139.576839834619,136.085149488081,132.715552833888,136.918405348432,144.529050669983,149.567509299511,152.468446875303,161.088447790447,135.13840572229,150.162563621427,160.765516888126,160.383301425059,157.573622782434,158.571610953523,155.068682045926,159.057696611945,166.904078237791,168.277692877218,165.46547893199,156.950121282783,177.381892440073,191.179031303786,165.846946501713,158.931826338067,
Benin,BEN,Trade (% of GDP),NE.TRD.GNFS.ZS,18.2341998166072,14.1181216852278,13.4771276576628,15.447259020027,17.3805034251725,22.1732736350777,23.0426078397633,27.4380883208416,28.4112293667841,33.2017249500644,39.6379034467417,45.6184127164884,41.1845516067007,41.6121426133332,43.8114045020463,47.9412279615522,44.0197577086964,50.9596855186593,51.0704526504407,54.5381681535616,53.1386195994861,59.8893720979652,57.8573353739462,45.3420118908271,50.5113034919755,60.3012179781571,49.2914176982042,46.2181352147978,45.8868280290306,38.3003673589405,45.7201821451396,51.3447168355486,56.7407458048553,55.3817991336605,64.4004792535565,63.800140010475,56.5177914456367,58.7116296113966,59.5936252981433,54.3917891538957,47.3481515012844,48.2571706392197,43.7684225364311,41.6162305574334,39.9029743365096,39.0959311879142,39.7746987128551,49.1137841529705,47.7753592695169,44.7026290629806,51.4308599492924,47.2170288118403,50.7367367791134,59.2001918331875,65.2682749404551,56.7563131849476,58.9869283378276,61.4765969588474,61.7951944903448,63.68133231423,44.8332333768726,48.0548608324409,44.3815928877424,44.6631308180211,40.6398022401523,
Burkina Faso,BFA,Trade (% of GDP),NE.TRD.GNFS.ZS,20.7013700595553,21.2188624397492,21.2379483918704,21.2485012803128,14.3172756393415,16.0292171246163,16.7002191862921,18.8558132843739,21.4921288241186,22.3496083648567,21.5970104218475,25.442556614231,27.688726861213,29.231336311371,32.7936788935997,37.4993707069501,35.2134956783333,38.4035337580082,35.2192484844596,37.5285780653351,40.213028682332,40.7115242526657,39.8197514428109,37.4582972460124,39.7187056640872,40.9475469828696,37.9617294229875,39.4399463300075,38.1296822765951,32.3947599439306,35.4226504401749,33.7962364263647,28.3740163771975,29.6250839534616,39.2292222386411,40.7474714183407,38.1802977691941,37.4164187803511,40.9397835752562,35.2548157814824,35.1229419704263,31.6581708148511,31.3125228527966,30.3682364077323,35.4809436017462,34.1721697681049,35.1065423554549,33.7797172895073,35.3853169801502,40.2959836735924,49.0732385398039,57.4972531038508,61.2386079818398,64.0358513024234,58.8235624937426,59.0891813101662,57.8931727994406,59.2687802020168,60.5956256236488,60.4086928753226,60.7397786403239,62.4203586607795,67.5202901331655,63.1326851693299,60.5024222912348,
Bangladesh,BGD,Trade (% of GDP),NE.TRD.GNFS.ZS,19.3039436708071,22.4823523745223,21.554848275691,21.6397630631354,24.1502678104311,23.0293137134448,22.9361029749964,21.9018601093214,19.9371403769383,19.8113211700256,20.8205969538367,17.0190718372794,19.4072895559385,18.3946565109774,14.0496210654104,10.9956261323865,22.3822749296616,19.4221981983695,21.0385149611892,21.9070635430834,23.377231112235,19.2471590909091,20.6069241937352,20.3168806212371,16.8117271749034,18.2221846249994,17.0187425082782,16.6877976312963,17.6780643099612,18.3251740190693,18.9665020125385,18.8898268850747,19.9340055024511,23.1215830698982,22.8658645545703,28.2094960764218,26.0760877233809,26.3255133900833,27.8800634028394,28.3879405571158,29.3217143619038,32.0980170730117,28.9673807211649,27.657884900158,26.8582341492431,34.396934864465,38.1119244325921,39.9423826531735,42.6209140325589,40.092796223023,37.8028426708321,47.4208498356898,48.1109227490467,46.2964027228174,44.5140801968096,42.0859963070382,31.3341501346142,29.9997306724343,32.5146317240884,31.5780544912404,26.271447376215,27.7240047036631,33.7799672705735,30.9829714104596,26.7780758040478,
Bulgaria,BGR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,66.3964173548912,70.1610468042275,67.4993968221142,74.0878629932986,78.3773116646511,85.9973677186588,83.5035643944016,83.4076531631779,91.4617513059035,94.578970772527,69.847060845197,82.6823876197494,100.049800796813,84.0414854466377,90.7201293759513,55.2627350026692,85.8207914540411,86.4637364673225,77.0452030341,90.0749616578503,77.7457041594489,79.0813687477668,75.2696110143524,79.0138853713575,93.063897964183,99.7142112127381,111.04746275381,123.532557660753,124.688747515359,92.6926456036375,103.380522321192,117.41810388629,123.971322714174,129.688682986482,130.248377115245,126.73664221295,122.805514356513,129.634429048004,129.166502930632,125.260418346411,110.423899846249,121.214088263823,138.844877241238,119.899505956556,110.22631455921,
Bahrain,BHR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,210.498536317485,220.86736918527,198.546425415554,166.774850725237,167.38843952925,168.514120007661,161.40219829886,166.893883947206,151.999720355893,163.820943501791,184.828804680899,158.867796593681,159.291898335568,144.763045585989,136.473470897416,134.086732319169,144.333450490306,130.672449001883,113.001418957352,124.735737154328,135.809135327865,127.026266277537,131.133634216392,128.091582155216,140.737310039923,148.313525108923,147.104181068989,137.785050572304,145.882511145821,117.963725409489,115.561486449616,167.529641035854,178.824020821684,184.58950884485,168.57585814186,147.916060172904,132.822997902774,136.429239810394,144.075372574535,135.417543398211,135.460985012931,153.799316485108,167.141241152535,157.447854682297,157.818492147586,
"Bahamas, The",BHS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,148.793828892006,150.180201826045,129.075265039896,133.258443795402,129.75113915177,125.337388329215,124.584487534626,121.895056587134,124.061710865761,121.72295247725,117.126017580178,,111.000326583932,110.120025268478,106.118618136001,101.461563203602,103.359961190168,104.401963792574,104.465441819773,105.856747021336,79.7348855718879,77.7261671656993,75.7027383336782,79.6449438925669,72.5008806383396,70.2779817050926,71.063540505226,76.0019833710461,81.3962709176308,87.5507143032777,88.0128155625079,87.4292228766863,76.5210439633098,78.6756024311196,88.3336891598687,84.2515204656543,84.5484138879077,80.5370272284116,69.6779752652565,67.212921580015,68.334284038596,72.1542685971043,68.7866234842208,53.4207580670063,65.9325413308964,75.9829601059237,76.5494751592857,79.2424586933455,
Bosnia and Herzegovina,BIH,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.847227683838,91.8796126648453,107.500043530726,100.630964756317,125.666609057011,121.820541564193,85.3577431341788,86.0357340130948,78.7274783626,80.5694572639365,81.8126861817184,84.3554628217984,79.8299477752016,83.551858889163,86.1628798430504,73.7474942255023,80.9682159626823,87.8363477136556,88.1451088628529,87.9312380280562,90.5522780395662,88.291992587588,88.2440340022738,96.6458803566861,98.4320694182631,94.516125154246,82.5216467994007,96.7391144408744,110.205284377387,99.6330317954442,95.1562957108171,
Belarus,BLR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6073903002309,66.6666666666667,117.391304347826,150.964467005076,155.375709548699,103.718194772782,96.7748997857579,125.516179156558,122.957697735989,120.835117829629,141.609165955024,137.044930473063,131.002058282291,134.141852273225,142.136510387704,118.88435169233,124.295103889386,128.153877979073,129.599478545475,108.63564482836,115.917972989303,157.974255073313,153.085269313372,119.815965235724,110.651424367582,115.914826201946,125.209322899662,133.367754723012,139.393736250171,130.850406102184,118.934176146534,136.014167877476,120.024207576094,131.584674884961,131.91792910245,
Belize,BLZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,78.6998585858586,80.0036701821668,71.8370006035003,69.0500499713904,80.763900981574,67.0732840236686,69.6704858747994,76.8465724872002,81.4921461620596,78.4160346161678,79.393742120487,79.1779659554057,80.3474754942984,75.74810886971,80.8829702605987,77.3367628065445,79.5739076328491,85.4507314878676,85.2837692818555,93.3222988336503,96.6018447146265,93.1624050489864,93.0794584713606,94.3631228859413,86.3853536846826,92.9971266332515,98.8810743235728,95.9555511519831,105.461874277231,89.5808843860925,94.8581591507411,106.914960208874,111.166652365429,108.672614067831,107.112517468788,104.070958799941,96.4998358304218,97.7072571800462,100.989214362975,102.441856907677,81.6431433128545,98.9824369429997,107.840250086037,106.400505850771,108.972446521476,
Bermuda,BMU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.595080341836,76.2704368073774,73.7823030616219,76.2701066974999,76.5167474588353,73.2954985174785,72.7499093828891,72.3924284503794,77.5552703807388,77.5601016506443,69.1937002313222,71.4081698076429,75.1972250263227,73.5909186382666,75.2902443250736,
Bolivia,BOL,Trade (% of GDP),NE.TRD.GNFS.ZS,40.1428890377316,39.7372742200328,40.754646142294,43.3228730822873,43.7722419928826,48.1476323119777,47.7358490566038,48.5131974607417,43.8186813186813,43.6707714596161,48.9571263035921,45.7897971727105,45.1315789473684,56.0343463121241,62.0901346785323,58.154952408662,57.5630636398558,56.4190706244871,52.7033855482567,51.5707792927613,46.8132915090015,46.2197671359942,58.4682988072819,52.3557979379802,49.4747308605253,41.8927911934119,47.0313573970904,43.6226566654591,41.9062518616647,45.6546855363276,46.7032725841847,48.444968874686,49.1108578783889,47.4671256895523,48.8608505020702,49.737987097898,49.8562913723023,50.4696628058748,52.2811629581228,44.1682564870165,45.5977750218555,45.2278224315522,49.3502603725957,51.967836443987,57.4642660901316,67.6419413613743,74.537848431547,76.0619114476148,82.8670208961798,68.6270739127592,75.5116262512877,82.4803954243518,84.9487611684942,81.2309075267174,85.2644695625131,67.9328451905248,56.4010345026573,45.5761123650708,46.9261953417368,45.8209732749024,37.5164342446486,47.6670843158984,57.5249335789631,49.6083255594597,46.9778716148403,
Brazil,BRA,Trade (% of GDP),NE.TRD.GNFS.ZS,12.6154715278744,12.8933967789278,9.38485014285999,17.9399844236981,12.2058053601836,12.8920351041091,12.2632941076674,11.3543843508467,12.5906263621837,13.2759246918131,14.4791733661385,14.6509169793049,16.1319526216382,16.8561891361338,20.9677780688456,18.2343303683349,16.4155479824129,15.1552494051265,14.5778875985257,16.5668826070039,20.1554074919697,19.6329239927092,16.4911703717319,21.9003525232033,23.8300746657723,20.4497665840761,15.8606541452464,16.2623973390749,17.7672447097778,14.3908776472134,15.1555990810218,16.5920777626646,19.2533747878959,19.5993205474635,18.6747597961023,16.9844599991956,15.6355914783829,16.5762092633371,16.438584928207,20.982166473881,22.6397613589755,26.936285024943,27.6183574077173,28.1403847215489,29.6782524803495,27.0867952052479,26.0416998879446,25.2926113757805,27.2575694165953,22.1059756060711,22.7721781132208,23.9344051765103,25.1142736103322,25.7859573281452,24.685405813292,26.9536259372369,24.5336820770756,24.3197343741684,28.876203376153,28.8902578697354,32.3020785443492,37.6563307592575,38.8160659764321,33.6662298301284,35.5845239385389,
Barbados,BRB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,49.7125277514305,53.1102490548651,52.1340989352977,52.1156792995169,51.8421111606872,50.6549538658753,47.9509948297202,49.8078631881218,50.8759360327181,52.0135765985473,,,,,,58.1211683063787,57.7484299019104,62.9376106272656,69.9356430075004,70.5057160411668,62.8696183920448,71.0372539498999,80.4854766978859,77.1488095360526,78.7306051610635,75.9893555053428,87.0553329877697,91.0997876196857,93.2161814722477,89.085616098756,84.8821666638192,81.6201140155232,81.5709547429689,81.0114146368958,89.7454253523344,90.2870882587894,95.3715460226132,99.5379309038179,105.640902140819,110.939599584216,102.421000963035,89.8961882533585,87.319801332806,85.1768604269985,93.8980617666778,108.509658357959,110.291003658452,147.123112375318,146.973965879597,136.86343465048,132.587439642245,
Bhutan,BTN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,54.1148363500393,66.7818591429276,64.6804955653433,61.1156500852958,61.2472309571592,69.753674933224,73.7685764327379,64.2819609233681,80.4822195141748,68.8145422191638,61.2162874391515,75.9729858132023,91.7608375674865,78.7559933474217,72.1007793556435,83.8829086495551,84.629491433895,85.2114372285036,85.5831350923996,85.866205982457,74.0264971104432,71.0945747295588,70.2833172005966,72.8499006593611,89.0605518004294,97.7434135429344,108.157794891125,106.929022415,101.954235669521,101.559411565244,105.010666693593,102.795600221106,94.0450271469571,95.0525382780424,87.9342562013295,89.6391604595496,76.3847528498375,76.7884016850221,79.7397203296083,76.1235167041505,71.8303510394637,77.5824482709826,85.5712165226139,81.7366278688545,,
Botswana,BWA,Trade (% of GDP),NE.TRD.GNFS.ZS,65.9195781147001,69.7418276611398,72.7650318789505,76.3398001952537,77.387712439321,82.3170731707317,80.2168021680217,75.3873411098824,86,75.3375337533753,85.5692530819434,94.7136563876652,97.9150275373721,100.796695190322,105.698485212792,107.386255473063,116.707882534776,120.210387902696,120.584926884139,119.372942232864,119.501546297981,121.235392320534,123.836180087077,124.649064820936,118.773470717855,117.522808175582,117.459589590737,123.571753295954,114.451590222921,105.360864562126,104.847320396747,99.5583853464229,89.7512545868151,86.2082050096699,88.1806097283683,94.595171646002,90.955575275056,108.604415150755,101.841039320292,98.9290812021418,91.924729689918,87.5250655680957,91.8357740585774,85.8340425151264,90.9978228872631,88.5053520573505,86.612433913524,98.4965249407252,99.008222007989,88.4807886337378,94.6390020873926,98.9614677801469,111.875280620952,125.78303991122,119.497541791464,112.900891016005,100.464689766026,81.9239513763494,87.4551039946493,83.0929813601175,77.6634178592071,88.7587495865805,85.6117077543432,68.8033578360816,71.1052579052124,
Central African Republic,CAF,Trade (% of GDP),NE.TRD.GNFS.ZS,57.4545367418192,62.2516545984825,62.2950725665156,63.7223974454916,69.2528596784602,64.7696449864499,70.8762886597938,73.2009677419355,73.9435231051187,64.933122360612,73.5008478028886,67.2226952791009,58.7478877440636,65.1049252125144,71.0729370672464,61.0503166351623,51.5134770679399,59.5293038235671,57.3060779001441,57.5655068303631,66.3023280832322,58.4431938924067,56.4022587335688,60.7652604197473,58.8956716431012,53.6444942027307,46.8090580912756,46.3944345628938,42.7986346311062,46.7670475619484,42.9429835183745,43.7093216871222,43.2290760804125,39.9886220219109,48.4180322318527,50.4758911171183,47.0844050293092,55.8185083614851,51.0495318767161,43.212343897896,45.6597819937269,39.7304997372329,36.1085647794782,36.2312260023474,33.2439549188203,35.0709368656226,36.3958702287378,37.5808990187896,34.4375218095517,31.4942464896799,34.4304819543042,34.4756183327299,33.0594485943314,38.3992875721315,53.0950920179825,53.1451477769621,50.53064402191,57.1435457117119,49.6602000024318,50.0658000014868,49.5210200011921,44.159119995104,45.23357000162,43.480570208358,46.4318999802251,
Canada,CAN,Trade (% of GDP),NE.TRD.GNFS.ZS,,35.810465007449,35.5113198692233,35.3317795610907,37.0015575200833,36.8945520983079,38.3052936900165,39.1242195642224,40.727384956863,41.8858994891117,41.4922765180909,40.6869585929765,41.8490864463021,44.2882822502655,48.084501970309,45.855654524918,44.2653442795685,45.7583788338602,48.844517999706,52.2380473828747,53.3179757243811,52.1025741262576,46.6158827969427,46.7088835933124,52.4766984280909,52.8419465348871,53.0651501053871,50.8663917985291,51.3657811368429,50.0666340073171,49.9944644220497,49.2234668475419,52.7380309449972,58.2507961453047,64.3915441455001,69.0617480799547,70.2600734560392,74.3366100816522,78.0811853628611,80.1150293129295,82.7653578503214,78.3442183943698,75.7070320779233,69.8400946170607,70.1924199909562,69.7591330167357,68.0521644769988,66.2834197482347,67.0236083618983,58.4743918224897,60.2081215044483,62.4987387708328,62.5955489395005,62.2310749013405,64.3786621564923,66.1649020669781,65.3636845215556,65.1010608504649,66.5998858508762,66.1714852804959,61.1567709632763,62.2468367159421,67.3176215563989,66.6323313370668,65.1499212653783,
Central Europe and the Baltics,CEB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2964780313877,68.8783953915245,74.0705577781206,74.2218327535934,73.8307773722257,79.966182784819,80.5911753052678,79.5447219618856,83.8467467274666,90.7634620261512,93.7320808776106,101.888196946312,104.682037182865,104.185166871239,92.9319755129392,104.464984905731,112.883966693345,116.12084582553,117.682858283811,119.875144797024,119.413555662705,120.335512986639,123.351879836094,123.819500551781,121.363013902895,114.658310873069,125.55242593516,139.83650926868,123.605007799846,116.319512552977,
